Time,"Temp:Acpitz,0","Temp:Acpitz,1","Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Core4,0","Temp:Core5,0","Temp:Composite,0","Temp:Sensor1,0","Temp:Sensor2,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,"Power:package-0,0","Power:core,0","Power:dram,0"
2023-09-14_22:25:44,27.8,29.8,54.0,54.0,38.0,37.0,35.0,35.0,35.0,34.9,34.9,48.9,4.4,4.8,4.8,4.8,4.8,3.7,3.7,18.6,100.0,2.9,2.9,3.4,0.5,1.0,28.0,25.5,3.3
2023-09-14_22:25:46,27.8,29.8,57.0,57.0,38.0,35.0,35.0,35.0,35.0,34.9,34.9,47.9,4.6,4.8,4.8,4.8,4.8,3.7,4.8,17.6,100.0,2.4,0.5,1.5,2.0,0.5,28.4,25.9,3.3
2023-09-14_22:25:48,27.8,29.8,51.0,51.0,38.0,37.0,35.0,35.0,35.0,34.9,34.9,47.9,4.4,4.8,4.8,4.8,4.8,4.8,4.8,17.3,100.0,0.5,0.0,1.0,1.0,0.5,30.0,27.4,2.9
2023-09-14_22:25:50,27.8,29.8,59.0,59.0,38.0,36.0,36.0,35.0,35.0,34.9,34.9,47.9,4.6,4.8,4.8,4.8,4.8,3.7,4.8,17.4,100.0,1.5,1.0,1.5,0.5,1.0,30.4,28.0,2.4
2023-09-14_22:25:52,27.8,29.8,56.0,56.0,37.0,36.0,34.0,35.0,35.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,17.4,100.0,0.0,1.5,0.0,1.0,1.0,29.9,26.2,2.4
2023-09-14_22:25:54,27.8,29.8,55.0,55.0,37.0,35.0,35.0,34.0,35.0,34.9,34.9,46.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.0,100.0,2.0,2.9,2.5,1.0,0.0,31.1,25.7,2.4
2023-09-14_22:25:56,27.8,29.8,54.0,54.0,36.0,35.0,33.0,35.0,35.0,34.9,34.9,47.9,4.6,4.8,4.8,4.8,4.8,3.7,4.8,17.9,100.0,0.5,1.0,2.5,2.0,0.5,31.1,24.8,2.6
2023-09-14_22:25:58,27.8,29.8,54.0,54.0,37.0,35.0,34.0,34.0,35.0,34.9,34.9,46.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.0,100.0,1.0,1.0,3.9,1.5,0.5,31.0,24.7,2.6
2023-09-14_22:26:00,27.8,29.8,55.0,55.0,37.0,35.0,34.0,34.0,35.0,34.9,34.9,47.9,4.6,4.8,4.8,4.8,4.8,4.8,3.7,18.0,100.0,2.5,0.5,1.5,2.0,1.0,31.0,24.7,2.7
2023-09-14_22:26:02,27.8,29.8,56.0,56.0,49.0,36.0,35.0,35.0,35.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.2,100.0,3.4,2.0,0.5,2.0,1.9,31.9,25.7,2.7
2023-09-14_22:26:04,27.8,29.8,65.0,65.0,38.0,38.0,35.0,46.0,36.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.4,100.0,2.5,1.0,0.5,3.0,3.4,34.6,28.3,2.6
2023-09-14_22:26:06,27.8,29.8,57.0,57.0,38.0,37.0,35.0,35.0,35.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,17.8,100.0,1.5,1.0,2.0,1.0,1.5,34.5,28.1,2.9
2023-09-14_22:26:08,27.8,29.8,56.0,56.0,38.0,36.0,35.0,35.0,35.0,34.9,34.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.3,100.0,2.0,1.5,1.5,2.5,1.5,32.7,26.3,3.2
2023-09-14_22:26:10,27.8,29.8,55.0,55.0,37.0,37.0,35.0,34.0,35.0,34.9,34.9,46.9,4.4,4.8,4.8,4.8,4.8,3.7,3.7,18.2,100.0,2.5,2.0,1.5,1.5,1.5,32.2,25.8,3.2
