Time,"Temp:Acpitz,0","Temp:Acpitz,1","Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Core4,0","Temp:Core5,0","Temp:Composite,0","Temp:Sensor1,0","Temp:Sensor2,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,"Power:package-0,0","Power:core,0","Power:dram,0"
2023-09-15_03:31:59,27.8,29.8,61.0,61.0,58.0,58.0,57.0,41.0,43.0,33.9,33.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,67.0,99.0,99.0,99.0,99.0,2.0,2.0,62.9,59.8,4.6
2023-09-15_03:32:01,27.8,29.8,60.0,60.0,57.0,55.0,56.0,41.0,44.0,33.9,33.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,66.1,98.0,98.5,98.0,98.0,3.4,3.4,68.4,65.3,4.5
2023-09-15_03:32:03,27.8,29.8,59.0,59.0,55.0,55.0,55.0,40.0,43.0,33.9,33.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,66.7,98.5,98.5,98.5,98.5,1.5,3.4,59.9,56.8,4.8
2023-09-15_03:32:05,27.8,29.8,61.0,61.0,58.0,58.0,57.0,41.0,44.0,33.9,33.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,67.2,99.5,99.5,99.5,99.0,2.9,2.9,61.4,58.3,4.8
2023-09-15_03:32:07,27.8,29.8,66.0,58.0,55.0,56.0,66.0,37.0,39.0,33.9,33.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,32.2,46.3,29.9,29.7,82.7,2.0,2.9,42.1,39.3,3.4
2023-09-15_03:32:09,27.8,29.8,60.0,60.0,56.0,57.0,57.0,41.0,43.0,33.9,33.9,46.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,66.3,97.5,98.0,97.6,99.0,3.4,2.9,70.9,67.9,4.4
2023-09-15_03:32:11,27.8,29.8,61.0,61.0,56.0,58.0,57.0,41.0,43.0,33.9,33.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,66.7,99.0,99.0,99.5,99.0,2.5,2.5,62.8,59.2,4.6
2023-09-15_03:32:13,27.8,29.8,64.0,64.0,59.0,61.0,59.0,43.0,44.0,33.9,33.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,66.4,98.0,98.0,97.5,98.0,3.9,3.9,72.1,67.6,4.4
2023-09-15_03:32:15,27.8,29.8,60.0,60.0,56.0,57.0,56.0,41.0,43.0,33.9,33.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,66.8,98.5,98.5,98.5,98.5,4.5,2.5,67.1,60.2,4.8
2023-09-15_03:32:17,27.8,29.8,62.0,62.0,58.0,58.0,57.0,41.0,44.0,33.9,33.9,45.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,67.8,99.0,99.5,99.5,99.5,3.0,7.3,66.8,59.9,4.8
2023-09-15_03:32:19,27.8,29.8,37.0,35.0,35.0,34.0,33.0,36.0,34.0,33.9,33.9,46.9,4.6,4.8,4.8,3.4,4.8,4.8,4.8,38.8,46.3,46.3,46.0,76.7,4.0,12.5,50.4,44.0,2.9
run6
2023-09-15_03:34:04,27.8,29.8,66.0,66.0,39.0,38.0,39.0,35.0,37.0,33.9,33.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,49.0,100.0,50.0,50.0,75.0,20.0,0.0,80.2,76.9,1.5
2023-09-15_03:34:06,27.8,29.8,57.0,38.0,36.0,57.0,34.0,35.0,37.0,34.9,34.9,46.9,4.6,4.8,4.8,4.8,3.7,4.8,4.8,20.2,7.1,4.3,96.6,5.6,1.9,7.1,30.4,28.0,1.7
2023-09-15_03:34:08,27.8,29.8,76.0,76.0,64.0,65.0,63.0,39.0,42.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,25.3,15.7,14.3,99.0,15.5,1.0,5.5,37.1,34.7,2.0
2023-09-15_03:34:10,27.8,29.8,60.0,60.0,56.0,57.0,57.0,41.0,44.0,33.9,33.9,46.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,66.9,98.5,98.0,98.0,98.0,3.9,4.9,69.2,66.2,4.5
2023-09-15_03:34:12,27.8,29.8,61.0,61.0,58.0,58.0,57.0,41.0,43.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,68.2,99.5,99.0,99.0,99.0,4.3,8.2,63.7,60.5,4.6
2023-09-15_03:34:14,27.8,29.8,60.0,60.0,56.0,57.0,56.0,42.0,45.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,66.8,97.5,98.0,97.5,98.0,3.4,7.8,69.1,66.1,4.5
2023-09-15_03:34:16,27.8,29.8,58.0,58.0,56.0,55.0,55.0,40.0,44.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,67.6,98.5,98.5,98.5,98.5,5.0,7.5,60.7,57.7,4.8
2023-09-15_03:34:18,27.8,29.8,60.0,60.0,58.0,57.0,57.0,41.0,45.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,68.5,99.0,99.5,99.5,99.0,2.5,10.1,62.3,59.2,4.9
2023-09-15_03:34:20,27.8,29.8,48.0,39.0,38.0,49.0,37.0,38.0,39.0,34.9,34.9,47.9,4.6,4.8,4.8,4.8,3.7,4.8,4.8,34.0,50.2,33.3,82.8,33.3,2.0,2.5,43.1,40.2,3.5
2023-09-15_03:34:22,27.8,29.8,61.0,61.0,57.0,57.0,57.0,41.0,43.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,65.4,94.6,96.1,97.5,95.1,3.9,4.5,70.7,67.7,4.3
2023-09-15_03:34:24,27.8,29.8,60.0,60.0,57.0,57.0,57.0,42.0,44.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,67.5,99.0,99.5,98.6,98.6,2.5,3.5,63.2,59.7,4.6
2023-09-15_03:34:26,27.8,29.8,64.0,64.0,60.0,61.0,59.0,42.0,46.0,34.9,34.9,48.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,66.7,97.6,98.1,98.0,98.0,3.9,3.9,71.9,67.5,4.4
2023-09-15_03:34:28,27.8,29.8,60.0,60.0,56.0,57.0,56.0,41.0,43.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,67.1,98.5,98.5,98.0,98.1,4.4,4.5,67.6,60.7,4.8
2023-09-15_03:34:30,27.8,29.8,62.0,62.0,58.0,59.0,57.0,42.0,44.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,67.6,99.0,99.5,99.5,99.5,3.4,3.9,67.0,60.1,4.8
2023-09-15_03:34:32,27.8,29.8,39.0,36.0,35.0,35.0,34.0,36.0,34.0,34.9,34.9,45.9,3.7,3.7,3.7,4.8,2.4,4.2,3.6,36.5,46.2,76.1,46.5,45.7,2.0,2.5,50.4,44.0,2.9
run7
2023-09-15_03:34:58,27.8,29.8,65.0,42.0,40.0,65.0,42.0,39.0,37.0,34.9,34.9,49.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,47.1,55.6,50.0,100.0,50.0,44.4,0.0,77.3,74.3,1.4
2023-09-15_03:35:00,27.8,29.8,57.0,39.0,38.0,38.0,58.0,36.0,37.0,34.9,34.9,48.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,18.5,2.5,92.2,3.4,8.9,1.5,1.5,29.6,27.2,1.7
2023-09-15_03:35:02,27.8,29.8,73.0,66.0,62.0,72.0,62.0,40.0,43.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,24.1,13.7,14.2,15.1,98.5,2.4,0.5,36.2,33.8,1.9
2023-09-15_03:35:04,27.8,29.8,60.0,60.0,56.0,58.0,57.0,41.0,43.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,66.3,98.0,98.0,99.0,98.0,3.5,2.0,68.4,65.3,4.4
2023-09-15_03:35:06,27.8,29.8,61.0,61.0,58.0,58.0,58.0,41.0,44.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,67.0,99.0,99.0,99.5,99.0,1.5,2.0,62.7,59.6,4.5
2023-09-15_03:35:08,27.8,29.8,59.0,59.0,56.0,56.0,56.0,41.0,45.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,66.1,98.0,98.0,97.5,98.0,1.0,2.9,68.4,65.4,4.5
2023-09-15_03:35:10,27.8,29.8,58.0,58.0,55.0,56.0,54.0,41.0,43.0,34.9,34.9,47.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,67.0,98.5,99.0,98.5,98.5,3.4,4.4,60.1,57.1,4.8
